Date;Time;Well;OD;Sample;Clon;Replicate;Medium;Plasmid
10725;1270;B4;0.542;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1280;B4;0.542;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1290;B4;0.543;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1300;B4;0.545;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1310;B4;0.545;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1320;B4;0.545;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1330;B4;0.547;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1340;B4;0.547;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1350;B4;0.548;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1360;B4;0.547;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1370;B4;0.548;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1380;B4;0.549;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1390;B4;0.549;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1400;B4;0.549;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1410;B4;0.549;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1420;B4;0.55;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1430;B4;0.551;CF13;A3C(pmrB);1;LB;pOXA-48
10725;1440;B4;0.551;CF13;A3C(pmrB);1;LB;pOXA-48
10725;0;B4;0.095;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;10;B4;0.095;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;20;B4;0.095;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;30;B4;0.095;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;40;B4;0.095;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;50;B4;0.096;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;60;B4;0.097;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;70;B4;0.099;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;80;B4;0.101;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;90;B4;0.103;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;100;B4;0.107;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;110;B4;0.112;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;120;B4;0.117;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;130;B4;0.126;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;140;B4;0.136;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;150;B4;0.147;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;160;B4;0.157;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;170;B4;0.168;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;180;B4;0.182;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;190;B4;0.196;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;200;B4;0.212;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;210;B4;0.226;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;220;B4;0.239;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;230;B4;0.252;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;240;B4;0.262;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;250;B4;0.273;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;260;B4;0.279;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;270;B4;0.285;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;280;B4;0.294;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;290;B4;0.301;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;300;B4;0.306;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;310;B4;0.314;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;320;B4;0.319;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;330;B4;0.325;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;340;B4;0.329;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;350;B4;0.332;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;360;B4;0.335;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;370;B4;0.338;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;380;B4;0.341;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;390;B4;0.342;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;400;B4;0.347;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;410;B4;0.346;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;420;B4;0.346;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;430;B4;0.35;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;440;B4;0.351;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;450;B4;0.353;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;460;B4;0.355;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;470;B4;0.357;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;480;B4;0.358;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;490;B4;0.361;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;500;B4;0.363;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;510;B4;0.364;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;520;B4;0.366;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;530;B4;0.371;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;540;B4;0.372;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;550;B4;0.374;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;560;B4;0.375;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;570;B4;0.379;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;580;B4;0.381;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;590;B4;0.382;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;600;B4;0.383;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;610;B4;0.386;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;620;B4;0.388;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;630;B4;0.389;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;640;B4;0.39;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;650;B4;0.392;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;660;B4;0.394;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;670;B4;0.397;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;680;B4;0.399;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;690;B4;0.402;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;700;B4;0.403;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;710;B4;0.406;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;720;B4;0.411;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;730;B4;0.412;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;740;B4;0.412;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;750;B4;0.417;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;760;B4;0.417;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;770;B4;0.42;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;780;B4;0.423;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;790;B4;0.427;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;800;B4;0.43;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;810;B4;0.433;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;820;B4;0.437;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;830;B4;0.444;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;840;B4;0.446;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;850;B4;0.448;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;860;B4;0.451;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;870;B4;0.457;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;880;B4;0.46;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;890;B4;0.463;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;900;B4;0.466;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;910;B4;0.472;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;920;B4;0.472;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;930;B4;0.478;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;940;B4;0.481;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;950;B4;0.484;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;960;B4;0.489;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;970;B4;0.495;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;980;B4;0.497;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;990;B4;0.5;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1000;B4;0.503;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1010;B4;0.506;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1020;B4;0.509;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1030;B4;0.511;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1040;B4;0.513;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1050;B4;0.516;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1060;B4;0.519;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1070;B4;0.519;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1080;B4;0.522;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1090;B4;0.525;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1100;B4;0.526;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1110;B4;0.528;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1120;B4;0.529;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1130;B4;0.53;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1140;B4;0.532;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1150;B4;0.534;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1160;B4;0.535;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1170;B4;0.537;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1180;B4;0.538;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1190;B4;0.54;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1200;B4;0.541;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1210;B4;0.542;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1220;B4;0.545;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1230;B4;0.545;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1240;B4;0.547;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1250;B4;0.548;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1260;B4;0.548;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1270;B4;0.55;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1280;B4;0.552;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1290;B4;0.553;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1300;B4;0.554;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1310;B4;0.554;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1320;B4;0.556;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1330;B4;0.557;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1340;B4;0.557;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1350;B4;0.559;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1360;B4;0.56;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1370;B4;0.561;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1380;B4;0.562;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1390;B4;0.562;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1400;B4;0.564;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1410;B4;0.566;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1420;B4;0.567;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1430;B4;0.568;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;1440;B4;0.569;CF13;A3C(pmrB);1;COL1;pOXA-48
10725;0;B8;0.097;CF13;A7C(pmrA);1;LB;pOXA-48
10725;10;B8;0.097;CF13;A7C(pmrA);1;LB;pOXA-48
10725;20;B8;0.097;CF13;A7C(pmrA);1;LB;pOXA-48
10725;30;B8;0.097;CF13;A7C(pmrA);1;LB;pOXA-48
10725;40;B8;0.098;CF13;A7C(pmrA);1;LB;pOXA-48
10725;50;B8;0.099;CF13;A7C(pmrA);1;LB;pOXA-48
10725;60;B8;0.1;CF13;A7C(pmrA);1;LB;pOXA-48
10725;70;B8;0.101;CF13;A7C(pmrA);1;LB;pOXA-48
10725;80;B8;0.104;CF13;A7C(pmrA);1;LB;pOXA-48
10725;90;B8;0.107;CF13;A7C(pmrA);1;LB;pOXA-48
10725;100;B8;0.111;CF13;A7C(pmrA);1;LB;pOXA-48
10725;110;B8;0.118;CF13;A7C(pmrA);1;LB;pOXA-48
10725;120;B8;0.126;CF13;A7C(pmrA);1;LB;pOXA-48
10725;130;B8;0.135;CF13;A7C(pmrA);1;LB;pOXA-48
10725;140;B8;0.144;CF13;A7C(pmrA);1;LB;pOXA-48
10725;150;B8;0.155;CF13;A7C(pmrA);1;LB;pOXA-48
10725;160;B8;0.168;CF13;A7C(pmrA);1;LB;pOXA-48
10725;170;B8;0.183;CF13;A7C(pmrA);1;LB;pOXA-48
10725;180;B8;0.2;CF13;A7C(pmrA);1;LB;pOXA-48
10725;190;B8;0.215;CF13;A7C(pmrA);1;LB;pOXA-48
10725;200;B8;0.229;CF13;A7C(pmrA);1;LB;pOXA-48
10725;210;B8;0.243;CF13;A7C(pmrA);1;LB;pOXA-48
10725;220;B8;0.257;CF13;A7C(pmrA);1;LB;pOXA-48
10725;230;B8;0.267;CF13;A7C(pmrA);1;LB;pOXA-48
10725;240;B8;0.274;CF13;A7C(pmrA);1;LB;pOXA-48
10725;250;B8;0.282;CF13;A7C(pmrA);1;LB;pOXA-48
10725;260;B8;0.288;CF13;A7C(pmrA);1;LB;pOXA-48
10725;270;B8;0.294;CF13;A7C(pmrA);1;LB;pOXA-48
10725;280;B8;0.3;CF13;A7C(pmrA);1;LB;pOXA-48
10725;290;B8;0.304;CF13;A7C(pmrA);1;LB;pOXA-48
10725;300;B8;0.31;CF13;A7C(pmrA);1;LB;pOXA-48
10725;310;B8;0.315;CF13;A7C(pmrA);1;LB;pOXA-48
10725;320;B8;0.319;CF13;A7C(pmrA);1;LB;pOXA-48
10725;330;B8;0.318;CF13;A7C(pmrA);1;LB;pOXA-48
10725;340;B8;0.322;CF13;A7C(pmrA);1;LB;pOXA-48
10725;350;B8;0.324;CF13;A7C(pmrA);1;LB;pOXA-48
10725;360;B8;0.324;CF13;A7C(pmrA);1;LB;pOXA-48
10725;370;B8;0.324;CF13;A7C(pmrA);1;LB;pOXA-48
10725;380;B8;0.325;CF13;A7C(pmrA);1;LB;pOXA-48
10725;390;B8;0.326;CF13;A7C(pmrA);1;LB;pOXA-48
10725;400;B8;0.327;CF13;A7C(pmrA);1;LB;pOXA-48
10725;410;B8;0.327;CF13;A7C(pmrA);1;LB;pOXA-48
10725;420;B8;0.33;CF13;A7C(pmrA);1;LB;pOXA-48
10725;430;B8;0.332;CF13;A7C(pmrA);1;LB;pOXA-48
10725;440;B8;0.332;CF13;A7C(pmrA);1;LB;pOXA-48
10725;450;B8;0.336;CF13;A7C(pmrA);1;LB;pOXA-48
10725;460;B8;0.339;CF13;A7C(pmrA);1;LB;pOXA-48
10725;470;B8;0.341;CF13;A7C(pmrA);1;LB;pOXA-48
10725;480;B8;0.342;CF13;A7C(pmrA);1;LB;pOXA-48
10725;490;B8;0.343;CF13;A7C(pmrA);1;LB;pOXA-48
10725;500;B8;0.343;CF13;A7C(pmrA);1;LB;pOXA-48
10725;510;B8;0.345;CF13;A7C(pmrA);1;LB;pOXA-48
10725;520;B8;0.344;CF13;A7C(pmrA);1;LB;pOXA-48
10725;530;B8;0.345;CF13;A7C(pmrA);1;LB;pOXA-48
10725;540;B8;0.346;CF13;A7C(pmrA);1;LB;pOXA-48
10725;550;B8;0.346;CF13;A7C(pmrA);1;LB;pOXA-48
10725;560;B8;0.346;CF13;A7C(pmrA);1;LB;pOXA-48
10725;570;B8;0.352;CF13;A7C(pmrA);1;LB;pOXA-48
10725;580;B8;0.352;CF13;A7C(pmrA);1;LB;pOXA-48
10725;590;B8;0.353;CF13;A7C(pmrA);1;LB;pOXA-48
10725;600;B8;0.358;CF13;A7C(pmrA);1;LB;pOXA-48
10725;610;B8;0.36;CF13;A7C(pmrA);1;LB;pOXA-48
10725;620;B8;0.36;CF13;A7C(pmrA);1;LB;pOXA-48
10725;630;B8;0.364;CF13;A7C(pmrA);1;LB;pOXA-48
10725;640;B8;0.368;CF13;A7C(pmrA);1;LB;pOXA-48
10725;650;B8;0.37;CF13;A7C(pmrA);1;LB;pOXA-48
10725;660;B8;0.372;CF13;A7C(pmrA);1;LB;pOXA-48
10725;670;B8;0.372;CF13;A7C(pmrA);1;LB;pOXA-48
10725;680;B8;0.377;CF13;A7C(pmrA);1;LB;pOXA-48
10725;690;B8;0.383;CF13;A7C(pmrA);1;LB;pOXA-48
10725;700;B8;0.388;CF13;A7C(pmrA);1;LB;pOXA-48
10725;710;B8;0.393;CF13;A7C(pmrA);1;LB;pOXA-48
10725;720;B8;0.398;CF13;A7C(pmrA);1;LB;pOXA-48
10725;730;B8;0.402;CF13;A7C(pmrA);1;LB;pOXA-48
10725;740;B8;0.408;CF13;A7C(pmrA);1;LB;pOXA-48
10725;750;B8;0.415;CF13;A7C(pmrA);1;LB;pOXA-48
10725;760;B8;0.418;CF13;A7C(pmrA);1;LB;pOXA-48
10725;770;B8;0.423;CF13;A7C(pmrA);1;LB;pOXA-48
10725;780;B8;0.427;CF13;A7C(pmrA);1;LB;pOXA-48
10725;790;B8;0.431;CF13;A7C(pmrA);1;LB;pOXA-48
10725;800;B8;0.436;CF13;A7C(pmrA);1;LB;pOXA-48
10725;810;B8;0.443;CF13;A7C(pmrA);1;LB;pOXA-48
10725;820;B8;0.447;CF13;A7C(pmrA);1;LB;pOXA-48
10725;830;B8;0.452;CF13;A7C(pmrA);1;LB;pOXA-48
10725;840;B8;0.458;CF13;A7C(pmrA);1;LB;pOXA-48
10725;850;B8;0.465;CF13;A7C(pmrA);1;LB;pOXA-48
10725;860;B8;0.47;CF13;A7C(pmrA);1;LB;pOXA-48
10725;870;B8;0.475;CF13;A7C(pmrA);1;LB;pOXA-48
10725;880;B8;0.481;CF13;A7C(pmrA);1;LB;pOXA-48
10725;890;B8;0.486;CF13;A7C(pmrA);1;LB;pOXA-48
10725;900;B8;0.488;CF13;A7C(pmrA);1;LB;pOXA-48
10725;910;B8;0.492;CF13;A7C(pmrA);1;LB;pOXA-48
10725;920;B8;0.496;CF13;A7C(pmrA);1;LB;pOXA-48
10725;930;B8;0.499;CF13;A7C(pmrA);1;LB;pOXA-48
10725;940;B8;0.502;CF13;A7C(pmrA);1;LB;pOXA-48
10725;950;B8;0.506;CF13;A7C(pmrA);1;LB;pOXA-48
10725;960;B8;0.51;CF13;A7C(pmrA);1;LB;pOXA-48
10725;970;B8;0.512;CF13;A7C(pmrA);1;LB;pOXA-48
10725;980;B8;0.515;CF13;A7C(pmrA);1;LB;pOXA-48
10725;990;B8;0.518;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1000;B8;0.52;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1010;B8;0.521;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1020;B8;0.522;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1030;B8;0.521;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1040;B8;0.523;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1050;B8;0.524;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1060;B8;0.523;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1070;B8;0.525;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1080;B8;0.526;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1090;B8;0.526;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1100;B8;0.528;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1110;B8;0.531;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1120;B8;0.532;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1130;B8;0.532;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1140;B8;0.532;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1150;B8;0.534;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1160;B8;0.534;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1170;B8;0.534;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1180;B8;0.536;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1190;B8;0.538;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1200;B8;0.538;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1210;B8;0.538;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1220;B8;0.538;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1230;B8;0.539;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1240;B8;0.54;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1250;B8;0.542;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1260;B8;0.543;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1270;B8;0.543;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1280;B8;0.544;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1290;B8;0.545;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1300;B8;0.544;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1310;B8;0.543;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1320;B8;0.544;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1330;B8;0.545;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1340;B8;0.545;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1350;B8;0.545;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1360;B8;0.545;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1370;B8;0.546;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1380;B8;0.546;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1390;B8;0.548;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1400;B8;0.548;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1410;B8;0.547;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1420;B8;0.548;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1430;B8;0.549;CF13;A7C(pmrA);1;LB;pOXA-48
10725;1440;B8;0.549;CF13;A7C(pmrA);1;LB;pOXA-48
10725;0;B8;0.094;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;10;B8;0.094;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;20;B8;0.094;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;30;B8;0.094;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;40;B8;0.095;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;50;B8;0.096;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;60;B8;0.098;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;70;B8;0.1;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;80;B8;0.102;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;90;B8;0.106;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;100;B8;0.11;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;110;B8;0.117;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;120;B8;0.125;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;130;B8;0.134;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;140;B8;0.144;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;150;B8;0.155;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;160;B8;0.166;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;170;B8;0.179;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;180;B8;0.194;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;190;B8;0.211;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;200;B8;0.226;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;210;B8;0.238;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;220;B8;0.251;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;230;B8;0.262;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;240;B8;0.272;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;250;B8;0.277;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;260;B8;0.285;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;270;B8;0.291;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;280;B8;0.298;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;290;B8;0.304;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;300;B8;0.308;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;310;B8;0.314;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;320;B8;0.321;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;330;B8;0.323;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;340;B8;0.327;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;350;B8;0.332;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;360;B8;0.334;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;370;B8;0.336;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;380;B8;0.339;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;390;B8;0.341;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;400;B8;0.343;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;410;B8;0.347;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;420;B8;0.35;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;430;B8;0.351;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;440;B8;0.353;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;450;B8;0.354;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;460;B8;0.357;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;470;B8;0.358;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;480;B8;0.359;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;490;B8;0.363;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;500;B8;0.365;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;510;B8;0.369;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;520;B8;0.372;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;530;B8;0.374;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;540;B8;0.376;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;550;B8;0.379;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;560;B8;0.381;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;570;B8;0.386;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;580;B8;0.386;CF13;A7C(pmrA);1;COL1;pOXA-48
10725;590;B8;0.386;CF13;A7C(pmrA);1;COL1;pOXA-48
